,Date,Sex,Age
3792,2017.0,Male,54.0
3793,2017.0,Male,40.0
3794,2017.0,Female,25.0
3795,2017.0,Female,44.0
3796,2017.0,Female,44.0
3797,2017.0,Female,55.0
3798,2017.0,Male,51.0
3799,2017.0,Male,52.0
3800,2017.0,Male,59.0
3801,2017.0,Male,56.0
3802,2017.0,Male,48.0
3803,2017.0,Female,35.0
3804,2017.0,Male,54.0
3805,2017.0,Male,40.0
3806,2017.0,Male,53.0
3807,2017.0,Male,53.0
3808,2017.0,Male,44.0
3809,2017.0,Female,45.0
3810,2017.0,Male,61.0
3811,2017.0,Male,28.0
3812,2017.0,Male,24.0
3813,2017.0,Male,30.0
3814,2017.0,Male,39.0
3815,2017.0,Female,22.0
3816,2017.0,Male,33.0
3817,2017.0,Male,48.0
3818,2017.0,Male,35.0
3819,2017.0,Male,41.0
3820,2017.0,Male,40.0
3821,2017.0,Male,52.0
3822,2017.0,Male,26.0
3823,2017.0,Male,43.0
3824,2017.0,Female,58.0
3825,2017.0,Female,64.0
3826,2017.0,Male,29.0
3827,2017.0,Male,34.0
3828,2017.0,Male,35.0
3829,2017.0,Female,59.0
3830,2017.0,Male,44.0
3831,2017.0,Male,49.0
3832,2017.0,Male,52.0
3833,2017.0,Male,36.0
3834,2017.0,Male,55.0
3835,2017.0,Female,62.0
3836,2017.0,Female,65.0
3837,2017.0,Male,43.0
3838,2017.0,Male,32.0
3839,2017.0,Male,54.0
3840,2017.0,Male,30.0
3841,2017.0,Male,40.0
3842,2017.0,Male,41.0
3843,2017.0,Female,30.0
3844,2017.0,Female,33.0
3845,2017.0,Female,48.0
3846,2017.0,Male,45.0
3847,2017.0,Male,58.0
3848,2017.0,Male,25.0
3849,2017.0,Male,54.0
3850,2017.0,Male,45.0
3851,2017.0,Male,34.0
3852,2017.0,Male,38.0
3853,2017.0,Female,23.0
3854,2017.0,Male,24.0
3855,2017.0,Female,38.0
3856,2017.0,Male,27.0
3857,2017.0,Male,49.0
3858,2017.0,Male,50.0
3859,2017.0,Male,32.0
3860,2017.0,Male,35.0
3861,2017.0,Male,37.0
3862,2017.0,Female,35.0
3863,2017.0,Female,27.0
3864,2017.0,Male,50.0
3865,2017.0,Male,57.0
3866,2017.0,Male,61.0
3867,2017.0,Male,51.0
3868,2017.0,Male,37.0
3869,2017.0,Female,36.0
3870,2017.0,Male,40.0
3871,2017.0,Male,35.0
3872,2017.0,Female,47.0
3873,2017.0,Female,41.0
3874,2017.0,Male,24.0
3875,2017.0,Male,45.0
3876,2017.0,Female,31.0
3877,2017.0,Male,19.0
3878,2017.0,Male,55.0
3879,2017.0,Male,24.0
3880,2017.0,Male,41.0
3881,2017.0,Male,30.0
3882,2017.0,Male,48.0
3883,2017.0,Male,34.0
3884,2017.0,Female,35.0
3885,2017.0,Male,51.0
3886,2017.0,Female,61.0
3887,2017.0,Male,63.0
3888,2017.0,Female,52.0
3889,2017.0,Female,41.0
3890,2017.0,Female,55.0
3891,2017.0,Male,25.0
3892,2017.0,Female,43.0
3893,2017.0,Male,36.0
3894,2017.0,Male,36.0
3895,2017.0,Male,61.0
3896,2017.0,Male,59.0
3897,2017.0,Male,29.0
3898,2017.0,Male,56.0
3899,2017.0,Male,41.0
3900,2017.0,Male,53.0
3901,2017.0,Male,30.0
3902,2017.0,Male,56.0
3903,2017.0,Male,21.0
3904,2017.0,Female,20.0
3905,2017.0,,39.0
3906,2017.0,Male,36.0
3907,2017.0,Male,62.0
3908,2017.0,Male,63.0
3909,2017.0,Male,46.0
3910,2017.0,Female,19.0
3911,2017.0,Male,41.0
3912,2017.0,Male,36.0
3913,2017.0,Male,33.0
3914,2017.0,Female,36.0
3915,2017.0,Male,45.0
3916,2017.0,Female,54.0
3917,2017.0,Male,32.0
3918,2017.0,Male,41.0
3919,2017.0,Female,57.0
3920,2017.0,Male,37.0
3921,2017.0,Male,34.0
3922,2017.0,Male,47.0
3923,2017.0,Female,29.0
3924,2017.0,Male,50.0
3925,2017.0,Male,60.0
3926,2017.0,Male,32.0
3927,2017.0,Male,27.0
3928,2017.0,Female,52.0
3929,2017.0,Male,51.0
3930,2017.0,Male,60.0
3931,2017.0,Male,26.0
3932,2017.0,Male,45.0
3933,2017.0,Male,56.0
3934,2017.0,Female,63.0
3935,2017.0,Male,42.0
3936,2017.0,Male,43.0
3937,2017.0,Male,54.0
3938,2017.0,Male,29.0
3939,2017.0,Male,53.0
3940,2017.0,Male,29.0
3941,2017.0,Male,60.0
3942,2017.0,Male,64.0
3943,2017.0,Male,64.0
3944,2017.0,Male,48.0
3945,2017.0,Female,46.0
3946,2017.0,Male,55.0
3947,2017.0,Male,48.0
3948,2017.0,Female,25.0
3949,2017.0,Male,28.0
3950,2017.0,Male,63.0
3951,2017.0,Male,30.0
3952,2017.0,Male,59.0
3953,2017.0,Male,31.0
3954,2017.0,Female,44.0
3955,2017.0,Female,62.0
3956,2017.0,Male,49.0
3957,2017.0,Male,17.0
3958,2017.0,Male,33.0
3959,2017.0,Female,54.0
3960,2017.0,Male,32.0
3961,2017.0,Male,39.0
3962,2017.0,Female,53.0
3963,2017.0,Female,49.0
3964,2017.0,Male,47.0
3965,2017.0,Female,51.0
3966,2017.0,Female,37.0
3967,2017.0,Female,49.0
3968,2017.0,Female,61.0
3969,2017.0,Male,27.0
3970,2017.0,Female,33.0
3971,2017.0,Male,34.0
3972,2017.0,Male,48.0
3973,2017.0,Male,56.0
3974,2017.0,Male,54.0
3975,2017.0,Male,52.0
3976,2017.0,Male,33.0
3977,2017.0,Female,60.0
3978,2017.0,Male,34.0
3979,2017.0,Male,49.0
3980,2017.0,Male,43.0
3981,2017.0,Male,39.0
3982,2017.0,Male,20.0
3983,2017.0,Male,38.0
3984,2017.0,Female,47.0
3985,2017.0,Female,48.0
3986,2017.0,Male,40.0
3987,2017.0,Male,22.0
3988,2017.0,Male,63.0
3989,2017.0,Male,33.0
3990,2017.0,Male,55.0
3991,2017.0,Male,30.0
3992,2017.0,Male,39.0
3993,2017.0,Female,52.0
3994,2017.0,Male,47.0
3995,2017.0,Male,52.0
3996,2017.0,Male,45.0
3997,2017.0,Male,24.0
3998,2017.0,Male,22.0
3999,2017.0,Male,46.0
4000,2017.0,Male,34.0
4001,2017.0,Male,57.0
4002,2017.0,Male,62.0
4003,2017.0,Female,28.0
4004,2017.0,Male,59.0
4005,2017.0,Male,62.0
4006,2017.0,Female,39.0
4007,2017.0,Male,43.0
4008,2017.0,Male,57.0
4009,2017.0,Female,23.0
4010,2017.0,Male,49.0
4011,2017.0,Male,45.0
4012,2017.0,Female,29.0
4013,2017.0,Male,58.0
4014,2017.0,Male,36.0
4015,2017.0,Female,52.0
4016,2017.0,Male,56.0
4017,2017.0,Male,32.0
4018,2017.0,Male,27.0
4019,2017.0,Female,56.0
4020,2017.0,Male,30.0
4021,2017.0,Male,57.0
4022,2017.0,Female,51.0
4023,2017.0,Female,40.0
4024,2017.0,Female,28.0
4025,2017.0,Male,25.0
4026,2017.0,Male,28.0
4027,2017.0,Male,26.0
4028,2017.0,Male,44.0
4029,2017.0,Female,27.0
4030,2017.0,Female,38.0
4031,2017.0,Male,31.0
4032,2017.0,Male,55.0
4033,2017.0,Female,60.0
4034,2017.0,Male,39.0
4035,2017.0,Male,34.0
4036,2017.0,Male,33.0
4037,2017.0,Male,28.0
4038,2017.0,Male,45.0
4039,2017.0,Male,27.0
4040,2017.0,Male,29.0
4041,2017.0,Male,48.0
4042,2017.0,Male,37.0
4043,2017.0,Male,53.0
4044,2017.0,Male,48.0
4045,2017.0,Female,21.0
4046,2017.0,Female,24.0
4047,2017.0,Male,50.0
4048,2017.0,Male,52.0
4049,2017.0,Male,43.0
4050,2017.0,Male,47.0
4051,2017.0,Male,36.0
4052,2017.0,Male,39.0
4053,2017.0,Male,32.0
4054,2017.0,Male,37.0
4055,2017.0,Male,26.0
4056,2017.0,Female,65.0
4057,2017.0,Male,50.0
4058,2017.0,Male,26.0
4059,2017.0,Female,22.0
4060,2017.0,Male,30.0
4061,2017.0,Female,33.0
4062,2017.0,Male,39.0
4063,2017.0,Male,31.0
4064,2017.0,Male,50.0
4065,2017.0,Male,61.0
4066,2017.0,Male,38.0
4067,2017.0,Male,26.0
4068,2017.0,Female,68.0
4069,2017.0,Female,39.0
4070,2017.0,Female,34.0
4071,2017.0,Female,52.0
4072,2017.0,Male,46.0
4073,2017.0,Male,69.0
4074,2017.0,Male,38.0
4075,2017.0,Male,26.0
4076,2017.0,Male,50.0
4077,2017.0,Male,36.0
4078,2017.0,Male,36.0
4079,2017.0,Male,48.0
4080,2017.0,Male,50.0
4081,2017.0,Male,48.0
4082,2017.0,Male,25.0
